29,2dbf2650-11c4-40ab-b784-11b4b1baad5d,HW,OfferContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_INVENTORY,OFFER_PRODUCT,OFFER_PRICE,ESTIMATED_SHIP_PRICE",0,
30,2dbf2650-11c4-40ab-b784-11b4b1baad5d,HW,OfferContext,"OFFER_PRODUCT,OFFER_INVENTORY,OFFER_PRICE,ESTIMATED_SHIP_PRICE,PROMISE_DATE",0,
31,65abb38e-dacb-4226-9588-42ff36dd4efd,LW,ProductIds,"BVSHELL_ROLLUPS,OFFER_PRODUCT,SELLER_INFORMATION,SHIP_METHODS_AVAILABILITY",0,
32,65abb38e-dacb-4226-9588-42ff36dd4efd,LW,ProductIds,"VARIANT_ROLLUPS,OFFER_PRODUCT,SELLER_INFORMATION,SHIP_METHODS_AVAILABILITY",0,
33,65abb38e-dacb-4226-9588-42ff36dd4efd,HW,ProductContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,ESTIMATED_SHIP_PRICE,VARIANT_SUMMARY,SHIP_METHODS_AVAILABILITY,PRODUCT_PTC",0,
34,787c27c0-9505-417f-977c-359f406bb1e8,HW,ProductContext,"OFFER_PRODUCT,OFFER_INVENTORY",0,
35,787c27c0-9505-417f-977c-359f406bb1e8,HW,ProductContext,"OFFER_PRODUCT,OFFER_INVENTORY,OFFER_PRICE",0,
36,787c27c0-9505-417f-977c-359f406bb1e8,HW,ProductContext,"PRODUCT_CONTENT,PRODUCT_ASSET,OFFER_PRODUCT,OFFER_PRICE,OFFER_INVENTORY,ESTIMATED_SHIP_PRICE",0,
37,10601c07-724b-43cf-9d67-1eb650a6f703,HW,ProductContext,"PRODUCT_CONTENT,OFFER_PRODUCT",0,
38,10601c07-724b-43cf-9d67-1eb650a6f703,HW,ProductContext,PRODUCT_CONTENT,0,
39,10601c07-724b-43cf-9d67-1eb650a6f703,HW,OfferContext,OFFER_PRODUCT,0,
40,e0bc5c16-22b6-41fb-91cf-da9a5e8a928b,HW,ProductContext,"OFFER_PRODUCT,PRODUCT_CONTENT,OFFER_INVENTORY",0,
41,e0bc5c16-22b6-41fb-91cf-da9a5e8a928b,HW,ProductContext,PRODUCT_CONTENT-GQL-F2,0,
42,53e40633-1c3d-4c34-9e0a-d1bddc6dfe43,LW,ProductIds,,0,
43,6547da76-16d9-4878-ba9f-88fc29a1d177,LW,ProductIds,OFFER_PRODUCT,0,
44,2d0a30c7-b4cc-45d1-b451-d93535f5a92d,HW,ProductContext,"PRODUCT_CONTENT,OFFER_PRODUCT",0,
